,date_id,time_id,symbol_id,weight,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,feature_25,feature_28,feature_29,feature_30,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,responder_0,responder_1,responder_2,responder_3,responder_4,responder_5,responder_6,responder_7,responder_8,partition_id,feature_00_nan,feature_01_nan,feature_02_nan,feature_03_nan,feature_04_nan,feature_08_nan,feature_15_nan,feature_16_nan,feature_17_nan,feature_18_nan,feature_19_nan,feature_21_nan,feature_26_nan,feature_27_nan,feature_31_nan,feature_32_nan,feature_33_nan,feature_37_nan,feature_39_nan,feature_40_nan,feature_41_nan,feature_42_nan,feature_43_nan,feature_44_nan,feature_45_nan,feature_46_nan,feature_47_nan,feature_50_nan,feature_51_nan,feature_52_nan,feature_53_nan,feature_54_nan,feature_55_nan,feature_56_nan,feature_57_nan,feature_58_nan,feature_62_nan,feature_63_nan,feature_64_nan,feature_65_nan,feature_66_nan,feature_73_nan,feature_74_nan,feature_75_nan,feature_76_nan,feature_77_nan,feature_78_nan
feature_73,0.0027725892993149585,-0.11443454364977468,0.035849852237529595,-0.08680016126871881,0.03426749274294424,0.05688020862664582,0.02899011312360045,0.034311389991962295,0.033941336853423494,0.03490782051360919,0.001032707499841884,0.008078230022466429,-0.038528985487423485,0.006229877087259657,-0.03443097258599445,-0.0638121312974207,0.002908643533780721,0.03624149606561733,0.03694088977587558,-0.024206959400345535,-0.04491948244998134,-0.035818783950806295,-0.0696238958008761,-0.09915912544792412,-0.09997909392102082,-0.12436070617007193,-0.2230544543109472,0.009965239849376433,-0.006212524560950164,0.008016159152043572,-0.1472386095101374,-0.13161307788949891,-0.008099448631516437,-0.017726906894164188,-0.003712937508923533,-0.00663147588192212,-0.0070013506852264346,0.02322178979753079,0.003925023762921668,0.09567913934590982,0.009272297371148663,0.03956109906659396,-0.08510993145952331,-0.019409574465511965,-0.047618220572784184,-0.012914813732403989,-0.022308935193397234,0.002476422077045872,0.009402327976842421,0.006774049000566342,0.1305720231379187,-0.009219952305259337,0.05985203938509615,-0.08812238636285641,0.006616624605577179,-0.0393037327407057,0.008110157301101727,-0.01963194652328239,0.012763913495264477,0.02041199101388164,0.02173814952063741,-0.013073630114467829,0.06009414420301105,0.025190059501873,0.045254211569744573,-0.0679880109764166,-0.1044108703231725,-0.0041548103063495535,0.02765108990847715,0.02826735958825212,0.005630707535684625,0.033663671809582005,0.04638814574036181,1.0,0.9670680854309216,0.598119371017216,0.606706366187932,0.8751529744449477,0.8733482292915288,-0.017054141601864668,-0.01474591136261196,-0.008217891599043712,-0.02898319371605156,-0.02096722958887963,-0.013370441204515965,-0.013498295206928345,-0.007302010097715358,0.0009372742796821354,0.0056270775117244825,-0.015339789292145679,-0.015339789292145679,-0.015339789292145679,-0.015339789292145679,-0.015339789292145679,0.016932719945586733,0.167633928036417,,0.06902310292179668,,,-0.0009650167801969672,-0.0009650167801969672,-0.0009650167801969672,-0.0009650167801969672,0.10840633753880319,0.10840633753880319,0.0010843483423161704,0.15945384512303734,0.036938511777380174,0.13058103824288664,0.15945384512303734,0.036938511777380174,0.13058103824288664,0.06764248122763568,0.06764248122763568,-0.0007196024097934786,0.15990012957296681,-0.00375565879349768,0.12341544140873983,0.15990012957296681,-0.00375565879349768,0.12341544140873983,,,0.10840633753880319,0.06880851200687112,0.053615134380683785,0.054629425537423275,0.06764248122763568,0.06764248122763568,0.10837008122015575,0.10837008122015575,0.01097525663036018,0.01097525663036018,0.007820196046920403,0.007820196046920403
feature_74,-0.002477969116370218,-0.11535320036467696,0.03542597101226696,-0.09151511764033066,0.027321482056988547,0.05017386846762925,0.022450237111846995,0.027947156217097258,0.029533122153961793,0.05827424035448863,0.002896964601737146,0.017584517637015875,-0.08101507217292801,0.007013151002208266,-0.032539079277194995,-0.06572992516669594,-0.015017568615735883,0.030279422966197674,0.0256275442514544,-0.02106848665899375,-0.04282839469014379,-0.03291019712420797,-0.1076980650573387,-0.06436715267400762,-0.10036013017096186,-0.1296615684650016,-0.22959160734457748,0.006690841796680953,-0.008473127070635762,0.010356049771178922,-0.14928453999913802,-0.13238518868324903,-0.007599113261447406,0.0033038155919275047,-0.006474268419404032,-0.009015406709861399,-0.007339198763304893,-0.04069971895191566,-0.07235361276461968,0.10795290075207611,0.01370280289410363,0.046504809562681035,-0.07330752752429567,-0.014627853586712775,-0.042062491916309286,0.02566624043641431,0.014314841256978093,0.04092668175019858,0.01525796563027631,0.021681484431490892,0.14342698255896189,-0.0022630663990776375,0.06821783306259382,-0.07637554837413323,0.008639645978241883,-0.03842288676757377,0.05011467274326654,0.018566305620566617,0.05005251925154336,0.027096582711163823,0.041588289696505416,-0.009136124215901638,0.06512902347314317,0.02633138998457357,0.048919142320992835,-0.10445521529902303,-0.07041368207111068,-0.02676876707103299,0.021654794481047505,0.013421434989245194,-0.004536445484292721,0.030877028322845144,0.04046521945996556,0.9670680854309216,1.0,0.6155375879277601,0.6317401032102441,0.8890843445499913,0.890970256702178,-0.014353380150403583,-0.015813586960717902,-0.009772634640638248,-0.029107815420112332,-0.020362906108445142,-0.01343790979315574,-0.015298306348913448,-0.007006579793989485,0.0006704407024870312,0.0003032745719144772,-0.012644203660554649,-0.012644203660554649,-0.012644203660554649,-0.012644203660554649,-0.012644203660554649,0.014156650611604565,0.17047958911377645,,0.07187636249253465,,,0.0037108843299129,0.0037108843299129,0.0037108843299129,0.0037108843299129,0.1105275209670816,0.1105275209670816,0.0011892249474131007,0.16422531720820865,0.03359569424555077,0.13263192789814213,0.16422531720820865,0.03359569424555077,0.13263192789814213,0.06793714953555165,0.06793714953555165,-0.0006010428631008207,0.16425094547187982,-0.0031147154088781055,0.12681739613962922,0.16425094547187982,-0.0031147154088781055,0.12681739613962922,,,0.1105275209670816,0.06899976915012776,0.053337637289313254,0.05418608829959054,0.06793714953555165,0.06793714953555165,0.1105202450898129,0.1105202450898129,0.018592279660930723,0.018592279660930723,0.011408463633779503,0.011408463633779503
feature_75,0.017771253219850715,-0.03918912627175443,0.034719872978374894,-0.06671854565771389,0.0417147259995608,0.02355590297611447,0.0392314607220352,0.04426897891987459,0.019175462909677844,0.04790079698114211,-0.005339666092165851,0.03169000433679136,-0.032818438440953605,0.0025652620678995857,-0.024774000825289175,-0.053634284993175484,0.012345894795605794,0.062381865815087055,0.0431051538688679,-0.022592901758263794,0.0038397191204905885,-0.010477960131848074,-0.028174473532915842,-0.059571402241188565,-0.0941713194718433,-0.10277421947722565,-0.18404794383468934,0.008995154561649144,-0.008144503780686506,0.007641530781649093,-0.12851778453849186,-0.1147060727476139,-0.0001654253556005934,-0.017927433291374365,0.005562437141971044,0.0015158797863528703,-0.012158355486152855,0.020330849282398773,0.008108698644100654,0.06308333630171255,0.00873833471455073,0.043682679943665675,-0.06577733896050565,-0.0340103661022546,-0.058175566443009384,0.009330112606054248,-0.04461421823603362,-0.001451478394539696,0.00255693820310809,0.0034290173587004976,0.09431384177454742,0.034180253609772324,0.09265772858830325,-0.0765714180911739,-0.03407756689937778,-0.08537970328591414,0.026510790056796203,-0.04736062509583126,0.022288240510560355,0.00932188194093436,0.033477465828694083,-0.010054900663543238,0.0342380808222759,0.014944282315027918,0.025781314647541853,-0.03077172513768187,-0.06097272909568633,0.0069835926425056965,0.04881284993242336,0.03525644143170673,0.015243959486376546,0.054920337217117775,0.04917023937458743,0.598119371017216,0.6155375879277601,1.0,0.9595545631236103,0.7537972654064264,0.760286632528153,-0.007389250537784003,-0.004588561099554124,0.005964714638717761,-0.025746949765790048,-0.0005016103965939277,-0.008069371358427547,-0.015225527730503589,0.007687519033838181,-0.0011941146481398402,0.020449649544742,-0.014998173193282465,-0.014998173193282465,-0.014998173193282465,-0.014998173193282465,-0.014998173193282465,0.01784405523955694,0.13027489948053225,,0.11192182456176261,,,-0.0059918266813006596,-0.0059918266813006596,-0.0059918266813006596,-0.0059918266813006596,0.12106764488403983,0.12106764488403983,0.019834076510864773,0.089978314333355,0.024160036658793373,0.12050510539855724,0.089978314333355,0.024160036658793373,0.12050510539855724,0.037154131810896524,0.037154131810896524,-0.0015167404098151858,0.09086080295555458,-0.004015392361920998,0.1174085887352355,0.09086080295555458,-0.004015392361920998,0.1174085887352355,,,0.12106764488403983,0.044081732052686486,0.029716900192329542,0.03213425346071199,0.037154131810896524,0.037154131810896524,0.1210104149364091,0.1210104149364091,0.008011491874510227,0.008011491874510227,0.000966200481708228,0.000966200481708228
feature_76,0.009734021679726972,-0.03865390542333798,0.035858186309748255,-0.07090468728315669,0.03198244103534764,0.014677427671690781,0.031025193000584265,0.035371533222953055,0.014803871722268843,0.07193115563139293,-0.0010073919118291524,0.03854581668254215,-0.07778063808140495,0.0060499631327496604,-0.024283081514271443,-0.05282622280773883,-0.0035555229867354683,0.051952471410919444,0.031329527243305524,-0.015520866916717769,0.007040239458313112,-0.004468057333055964,-0.06209473055739759,-0.024329452267259733,-0.09160204532095743,-0.1050514580622159,-0.18526659437024265,0.002274317520534236,-0.01037897393668681,0.008273820576337212,-0.1264848513964909,-0.11150190572326961,-0.0016721494610725362,0.00042618462457695333,0.0005201020925706113,-0.0028535139465856933,-0.009501596812533875,-0.03615150228569113,-0.0657674034137315,0.07286869313411956,0.008758746267640446,0.045898170365110645,-0.05533967798534308,-0.03122108521774152,-0.05467175488239622,0.04499201525058888,-0.010179624509149847,0.029127076906093362,0.009170867430792632,0.014840082753415878,0.10593533554186463,0.03643758188135129,0.09621861072204678,-0.06497291726722454,-0.030492364512361102,-0.0803821355956612,0.06591113519145396,-0.00874452994479189,0.05686042354466221,0.016587719803276373,0.050490604179409974,-0.008684237624459799,0.04426151875734685,0.01853510173621441,0.03418215491751921,-0.06430170936559491,-0.026776168665372364,-0.013409679865552897,0.03817253922854665,0.021084665724593783,0.006277660492245814,0.048761915549246346,0.042782803872068446,0.606706366187932,0.6317401032102441,0.9595545631236103,1.0,0.7656900486003532,0.7755154176485158,-0.005412195631423825,-0.0005160706852224787,0.006942892332054066,-0.025847003927217036,-0.004111436972122157,-0.006814911481883708,-0.01708202109018065,0.0017906400150627243,-0.0013474720514889116,0.012254341205467848,-0.01394620139473257,-0.01394620139473257,-0.01394620139473257,-0.01394620139473257,-0.01394620139473257,0.012975598638937613,0.12665782532806585,,0.10884570849244314,,,-0.0027869913193836688,-0.0027869913193836688,-0.0027869913193836688,-0.0027869913193836688,0.11770751469317597,0.11770751469317597,0.01650142218933609,0.09004709201773765,0.02173362871005656,0.11606615055499303,0.09004709201773765,0.02173362871005656,0.11606615055499303,0.037158148199620544,0.037158148199620544,-0.0009625527352421551,0.09097536090561195,-0.004377600223301016,0.1127074553321577,0.09097536090561195,-0.004377600223301016,0.1127074553321577,,,0.11770751469317597,0.04166657920608315,0.03027143467835272,0.032197251600889945,0.037158148199620544,0.037158148199620544,0.11780952144618102,0.11780952144618102,0.013677825087546018,0.013677825087546018,0.0031754240920191094,0.0031754240920191094
feature_77,0.008462552641871035,-0.06979178542710514,0.036664068186552705,-0.08152539551318529,0.038015021959810616,0.03762356023877747,0.03398416683847038,0.03970466326619474,0.02762856975412993,0.0504314675308731,-0.004149596209031569,0.017930302972702605,-0.042060328260029964,0.00791388959885529,-0.0314731018076393,-0.060306804419442105,0.008068194290594936,0.04057328174095809,0.04325093674356306,-0.015388570740700328,-0.023754203730151836,-0.012836919226510571,-0.04267857208533619,-0.08250494859013598,-0.09758370066138247,-0.11979014105093427,-0.21330883281054214,0.007445805705954427,-0.00941155917152436,0.008249603753984234,-0.14417085130873408,-0.12795663062868884,-0.005636797275743216,-0.023701085844701365,0.0017621899221012985,-0.0017766147524749787,-0.013370553348518008,0.03111811416159911,0.008550596862784263,0.08811490862668363,0.007222766840971333,0.04709938871143421,-0.08731809548452965,-0.025351776469194807,-0.05806039924433147,-0.0029878913439272984,-0.03866263170775891,0.00013367161157816016,0.00613522645573367,0.004154956175896266,0.12886159127326702,0.006871940470806119,0.08239528057344853,-0.08980048886852306,-0.006249034130352156,-0.06536162430522018,0.01983386527273903,-0.04100418114261752,0.018524196588212947,0.019253921290575026,0.03095297830968469,-0.010614514452704822,0.05439062707184307,0.021520996780257404,0.04292683570923673,-0.04258822076480459,-0.08254554344280825,0.0016520998306558418,0.03390141894417483,0.035369186420987256,0.009517197191017844,0.03466438736008071,0.04990268018139485,0.8751529744449477,0.8890843445499913,0.7537972654064264,0.7656900486003532,1.0,0.9663425763364266,-0.009950033985521411,-0.011489565925089528,-0.006501756404652722,-0.029682037807875317,-0.018397255394372373,-0.013532922171663249,-0.016019963495358346,-0.005111323718801207,0.0031809320312051947,0.011303420665828734,-0.012436223728629034,-0.012436223728629034,-0.012436223728629034,-0.012436223728629034,-0.012436223728629034,0.013188627821383116,0.1683289776104149,,0.08179320870115576,,,-0.0015963126825840166,-0.0015963126825840166,-0.0015963126825840166,-0.0015963126825840166,0.11783482315440708,0.11783482315440708,0.0038599452499369718,0.13800369601963147,0.028365446879826256,0.14299759905979864,0.13800369601963147,0.028365446879826256,0.14299759905979864,0.0608365386618142,0.0608365386618142,-0.0017225142911713692,0.13854580615849182,-0.004490058383987021,0.13848276156205871,0.13854580615849182,-0.004490058383987021,0.13848276156205871,,,0.11783482315440708,0.05809261922127689,0.045007470864001364,0.04601910586484347,0.0608365386618142,0.0608365386618142,0.11783301021350032,0.11783301021350032,0.013937590461371104,0.013937590461371104,0.0067488144353497525,0.0067488144353497525
feature_78,0.003203045103694963,-0.06977868861549495,0.03291545069190369,-0.08318668655771237,0.031072674614405313,0.034305362722052105,0.027196746974355823,0.033256789681640864,0.023985516301751983,0.07054020781977009,-0.004411713366288675,0.028501418173330892,-0.0828063043758414,0.00835145618712911,-0.029867397210391104,-0.06124905469839573,-0.010741627966770593,0.032216474169049714,0.030263525262495986,-0.012043459136485529,-0.020173887753762484,-0.009138646255269771,-0.08281977948145137,-0.043247244002573355,-0.09710862057762627,-0.12018077483420214,-0.21302282402251413,0.004876102607178094,-0.009306147061223038,0.008098609225554278,-0.14275183852999793,-0.12525639834149596,-0.006558348940403839,-0.003938066693525175,-0.002605402723763378,-0.005928144105273281,-0.01396111410282603,-0.03736025613990591,-0.06996117597177291,0.0993581302141809,0.013401967990860407,0.05333353911771872,-0.07325576601865189,-0.018677641049182413,-0.04996230687594873,0.03863373281063571,0.0015858812584723886,0.036307044940546165,0.014884182208594865,0.02381411718135212,0.13970803476341043,0.009433894674183955,0.0873816417327425,-0.07816649639619137,-0.0036310223179650274,-0.062216519898172395,0.06137358319464369,0.00200847284788509,0.05482612603198732,0.02442577798472695,0.047706009276536336,-0.006174351087979503,0.0575481431605731,0.023162243312709826,0.04556507433703512,-0.08121110983984586,-0.046929398402732136,-0.021576078733279214,0.023890587265197362,0.01888228850654751,-0.0012022282955253493,0.031337155966088444,0.0427366196333025,0.8733482292915288,0.890970256702178,0.760286632528153,0.7755154176485158,0.9663425763364266,1.0,-0.011394598784573589,-0.012128202434483001,-0.0053412475179147895,-0.029344203445052338,-0.018068210826403155,-0.012300726179943045,-0.01586800105918891,-0.004472818080173688,0.002665711888651177,0.005862135271410955,-0.011689998292234695,-0.011689998292234695,-0.011689998292234695,-0.011689998292234695,-0.011689998292234695,0.013462541439501876,0.16999490820938704,,0.07844541038012466,,,0.0013470151460530716,0.0013470151460530716,0.0013470151460530716,0.0013470151460530716,0.11645706523202812,0.11645706523202812,0.004428406599117095,0.14052640808554812,0.031344364972986566,0.14284596578197034,0.14052640808554812,0.031344364972986566,0.14284596578197034,0.05874127184332358,0.05874127184332358,-0.00117474703850097,0.14093141357572858,-0.004889459626670556,0.1378602166837081,0.14093141357572858,-0.004889459626670556,0.1378602166837081,,,0.11645706523202812,0.05988902910395126,0.04568284476853763,0.04670933996090512,0.05874127184332358,0.05874127184332358,0.11683085670996697,0.11683085670996697,0.021797488549085097,0.021797488549085097,0.008398214148733932,0.008398214148733932
responder_0,0.0019574244568157976,0.03837286446460584,-0.001002545769132682,0.0017110897816425023,-0.005798858783654203,-0.019990195171842966,-0.003729009905482,-0.005486475433273914,-0.01476647685226112,0.004355950308312351,-0.010666168376412613,0.0011383550764540037,-0.003355759540692866,-0.007702160335955123,0.0025505258490269847,-0.0068974216525873695,0.007838799006058224,-8.064260917049541e-05,0.0064183497295164805,-0.0005226741953941374,0.002616446078194948,-0.0031543090149718242,0.011671741666208133,0.02641110922743966,0.0011430597264499617,0.0028288319688473036,-0.000141103870096595,0.0005882856765060202,0.007010775790972557,-0.00034203638845185043,-0.009200578884424517,-0.005561224766819353,-0.00680609177988169,0.07713781201222206,-0.03342368574967489,-0.022319561948272258,0.18758714336346333,0.0055006884419272544,-0.0012753388468917386,0.04861966565455255,0.08359867278406771,0.07085764633354422,0.060313758231840896,0.08923805023821618,0.07462426980021523,0.03728557088257617,0.03020810314691985,0.04738215425578908,0.06576580089652516,0.0647700910824897,-0.025770776382150817,-0.0422957845686164,-0.03450733249372832,-0.024768922300364333,-0.03419163359218081,-0.03491257497732181,5.4201917124991885e-06,-0.014744849993756443,-0.017145422114227947,-0.04541146431760747,-0.041346593402744845,-0.0020360096704855495,-0.0010051060270087461,0.007221424537573169,0.0014718149367707288,0.014943226424696756,0.027182244630438793,0.009663827577127852,0.008288560999269771,0.006262523604602614,0.006172246267697109,-0.01680933914267141,-0.008330389194137453,-0.017054141601864668,-0.014353380150403583,-0.007389250537784003,-0.005412195631423825,-0.009950033985521411,-0.011394598784573589,1.0,0.31338323977759575,0.3670900196238064,0.2599725748252057,0.0806746155602778,0.13404019473430553,-0.1115636784020127,-0.03072259765295644,-0.048536223369674975,0.0022268326407129586,0.0030998658394427057,0.0030998658394427057,0.0030998658394427057,0.0030998658394427057,0.0030998658394427057,0.012791552293427638,-0.018097578288725207,,-0.008725092521399889,,,-0.0016011749769098455,-0.0016011749769098455,-0.0016011749769098455,-0.0016011749769098455,-0.015474458588068046,-0.015474458588068046,-0.0019310930889378307,-0.029483025091759717,-0.010463087905953666,-0.020269003917478226,-0.029483025091759717,-0.010463087905953666,-0.020269003917478226,-0.005799234514261955,-0.005799234514261955,-0.00345457596159344,-0.027585993700795397,0.0039461211728768495,-0.015883223782885262,-0.027585993700795397,0.0039461211728768495,-0.015883223782885262,,,-0.015474458588068046,-0.013299940431132497,-0.010817547905764259,-0.013106954575688144,-0.005799234514261955,-0.005799234514261955,-0.011332541695304232,-0.011332541695304232,-0.06925565924895065,-0.06925565924895065,-0.03674068521204036,-0.03674068521204036
responder_1,-0.003057889271287031,0.10478778554689473,-0.009743685513358575,0.011995417335370014,-0.000280613370691211,-0.038669226917036795,0.0030971864754572313,0.0009304136796446933,-0.017190024583086515,-0.002193183088723346,-0.004099789684872171,-0.00021470747791199184,0.004276822036527841,-0.005779256438130432,0.00151183301504035,0.0006419334545041727,0.011770027639772631,0.00740106874462368,0.00950295673462629,-0.007395376427341384,-0.011282594634826615,-0.005285341527904281,0.025163916368867105,0.06416407661156745,0.008517670318376514,0.011451683414851086,0.00904737713681471,0.008136958358451464,0.015051140318715088,-0.0042452054339482855,0.00701856041215829,0.004527259483509662,-0.010678517369092422,0.06549760607326834,-0.03506490614185474,-0.025527004433880097,0.1230316552531144,-0.005789677654902417,-0.010607971922794147,0.055864631500794265,0.07607843080378203,0.06718484523942116,0.04887143073197658,0.07272867999410447,0.06079670045949256,0.06967457219285525,0.015909713195975093,0.04191260398517754,0.038783906481035475,0.054171843863023025,-0.001877890608513859,-0.019783105266609695,-0.01149087752178681,-0.023274809047902408,-0.03508885467957072,-0.0334037749730549,0.0381253899777955,-0.015754808849656285,-0.009160041253186573,-0.029059249687845505,-0.028551113101482506,-0.01720993831048035,-0.004135301507535581,0.0005968837232972329,0.00045654875187764747,0.02920898736940563,0.06532312585717095,0.012014990563535022,0.012602577303842347,0.009012880346866132,0.014624468369138497,-0.007232884070974936,-4.923991682240023e-05,-0.01474591136261196,-0.015813586960717902,-0.004588561099554124,-0.0005160706852224787,-0.011489565925089528,-0.012128202434483001,0.31338323977759575,1.0,0.14783321752056416,0.08902484122438652,0.18384923467000375,0.06521123681773273,-0.054179212860265336,-0.09111757558671213,-0.03341944421545889,-0.002656470240862232,0.0011382467774922573,0.0011382467774922573,0.0011382467774922573,0.0011382467774922573,0.0011382467774922573,0.006688964773110223,-0.025276048819164842,,-0.011620264969649626,,,0.006663384426545784,0.006663384426545784,0.006663384426545784,0.006663384426545784,-0.013151541667654339,-0.013151541667654339,-0.007784129681032754,-0.03582559107358751,-0.01278376789879479,-0.023836020344561087,-0.03582559107358751,-0.01278376789879479,-0.023836020344561087,0.0023657077762679266,0.0023657077762679266,-0.0016646259981194557,-0.03420219589683942,0.00010247963913839394,-0.020563426554115114,-0.03420219589683942,0.00010247963913839394,-0.020563426554115114,,,-0.013151541667654339,-0.0014605928269453066,-0.0018893092032487087,-0.0009292051450730364,0.0023657077762679266,0.0023657077762679266,-0.019125022911541997,-0.019125022911541997,-0.051038595506610863,-0.051038595506610863,-0.027384329652813455,-0.027384329652813455
responder_2,0.0021603863004125735,0.003143809490157812,-0.004437238424102747,0.004659248161940516,-0.0031388595600070532,-0.009767261495036126,-0.0037940634171296323,-0.003381426976727139,-0.0017617989786850724,0.007645287472636938,-0.003949890634193768,0.00397637140958215,-0.003498279827637037,-0.004037418781950525,-0.003021103793478133,-0.00404245726811187,0.008094271354490331,-0.01007258350347273,0.003468722328750619,-0.007958285686274687,-0.00786516601728414,-0.01012678932603179,-0.0031307706081947608,0.008114464357589954,0.0034146081390628554,0.008991280213008632,-0.00014745781107420423,0.00523705326993176,0.009534059572216957,0.003280146172870656,-0.011014000676168503,-0.009538730742362243,-0.0027724614520192705,0.04082425151020511,-0.023659231578633276,-0.014018258155926397,0.17038408499964255,0.006107337795934831,0.002146196816279506,0.06230109843016072,0.08786763860605379,0.07782847805477716,0.054376077695490244,0.08840839806607204,0.07709422055268249,0.025944310283078954,0.029713229846066946,0.05071211642670437,0.13001311286099268,0.08923346368314174,-0.015131175546286933,-0.04600584339205182,-0.037308815458327406,-0.02028155994789156,-0.04354083931045071,-0.03723474556602839,-3.393809414165782e-05,-0.011332060370294769,-0.006074510582256666,-0.06326788612115751,-0.03254247305184574,-0.0009164787068230621,-0.003518961624742407,-0.009070437180611091,-0.004849983688905282,-0.00013537342028002898,0.0031382458765458164,0.00979566531639271,0.005159190954518637,0.004840249000114615,0.009130889043616993,-0.01800876130443621,-0.0014518713212911688,-0.008217891599043712,-0.009772634640638248,0.005964714638717761,0.006942892332054066,-0.006501756404652722,-0.0053412475179147895,0.3670900196238064,0.14783321752056416,1.0,0.08150015947465186,0.03752500446298796,0.27394050082922083,-0.06052466522903488,-0.02008536786429761,-0.15428145568346296,0.002590614984383952,-0.0013192230512741516,-0.0013192230512741516,-0.0013192230512741516,-0.0013192230512741516,-0.0013192230512741516,0.0018253248274918948,-0.002302988935542735,,-0.008303942241365474,,,-0.004538255640705738,-0.004538255640705738,-0.004538255640705738,-0.004538255640705738,-0.0037698569904221686,-0.0037698569904221686,0.001158857334013489,-0.012689238677787219,0.0024334659502009805,-0.0048097457531935915,-0.012689238677787219,0.0024334659502009805,-0.0048097457531935915,-0.0001333560092741464,-0.0001333560092741464,-0.0010095851381111656,-0.012713146612720466,5.920289467278729e-06,-0.004239631911964361,-0.012713146612720466,5.920289467278729e-06,-0.004239631911964361,,,-0.0037698569904221686,-0.006792456367874291,-0.005616640747681989,-0.0023949105263776312,-0.0001333560092741464,-0.0001333560092741464,-0.0029483903290342664,-0.0029483903290342664,-0.035161579308921186,-0.035161579308921186,-0.04878055818614055,-0.04878055818614055
responder_3,-0.013117286071079703,0.010201669249825924,0.0008742405376358202,-0.006649053035005773,-0.035002386060191015,-0.027877590628281112,-0.030333317247966462,-0.033673528389477785,-0.03607553280435273,-0.02383156522597788,-0.05027018653274554,-0.03140343181925523,-7.717666514247253e-05,0.006058852282640392,0.001622471173753675,0.006049957937475923,9.990938302487063e-05,0.003835466720771174,0.009425346774175312,0.014902670748430429,0.024053206972363825,0.015648275199782794,0.012210034403136899,0.0012177023764862788,0.004689850998530921,0.0010611249052611283,0.011232413139764126,-0.00633241921211958,0.005237314954022778,0.0006165823186069293,0.013775961459078003,0.01874656874770874,-0.05772223393467909,0.030086115649712416,-0.0670951837955419,-0.06371307725766234,0.0577940525702136,0.013582656768180072,-0.002747792778577654,0.025467364912346236,0.054995699804063866,0.04447012720996026,0.02378261297703993,0.04745064899119013,0.03225570989086031,0.002082830186210186,0.008877624521479123,0.02358586267071821,0.03558526115842518,0.03728681718109183,-0.006970774122752864,0.012424472861375473,0.0064208859395184755,-0.012519992420419169,-0.004817886634380101,-0.01386200533709559,-0.014755571303259407,-0.01894900937702574,-0.0012774359841765416,-0.002174698211982075,-0.002955668763287458,0.060255384622024254,0.0109718209610726,0.010491167421658329,0.01006962027521403,0.016428603388989153,0.006801338753178335,0.006215420223151186,0.009980405338728576,0.012428314334157434,0.0016892824712041498,-0.00474916255877529,0.0018343311179320153,-0.02898319371605156,-0.029107815420112332,-0.025746949765790048,-0.025847003927217036,-0.029682037807875317,-0.029344203445052338,0.2599725748252057,0.08902484122438652,0.08150015947465186,1.0,0.49409605060535394,0.5754664772108691,0.7305279523790088,0.34970103345704695,0.3244895662020534,-0.01247815510492466,0.004614822018576626,0.004614822018576626,0.004614822018576626,0.004614822018576626,0.004614822018576626,0.007036581074844015,-0.002427960067186901,,-0.0009303764485559838,,,0.000857380850795192,0.000857380850795192,0.000857380850795192,0.000857380850795192,0.010027317849354992,0.010027317849354992,0.017323908514072953,-0.004511968837946478,-0.007219655119120938,-0.002761424030400503,-0.004511968837946478,-0.007219655119120938,-0.002761424030400503,-0.003919391186368223,-0.003919391186368223,-0.004902094390248617,-0.002729926818121987,0.0007003975406381157,4.5430667328946134e-05,-0.002729926818121987,0.0007003975406381157,4.5430667328946134e-05,,,0.010027317849354992,-0.009833423639719502,-0.005535935849311807,-0.004657287186242613,-0.003919391186368223,-0.003919391186368223,0.011778594905521984,0.011778594905521984,0.005729296947371095,0.005729296947371095,0.0015592011597622632,0.0015592011597622632
